season_gu,team,name,gp,pos,min_total,fg2_m,fg2_a,fg3_m,fg3_a,ft_m,ft_a,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts,fg_m,fg_a,fg_pct,fg2_pct,fg3_pct,ft_pct,efg_pct,ts_pct,eff,min_per_game,scope
043,삼성생명,이주연,14,G,36.0,15.0,43.0,7.0,40.0,18.0,22.0,18.0,49.0,67.0,34.0,32.0,17.0,26.0,2.0,69.0,22.0,83.0,26.5,34.9,17.5,81.8,30.7,37.2,98.0,21.4,per_36
043,삼성생명,이해란,30,F,36.0,108.0,232.0,6.0,15.0,38.0,53.0,46.0,87.0,133.0,24.0,85.0,35.0,40.0,20.0,272.0,114.0,247.0,46.2,46.6,40.0,71.7,47.4,50.3,296.0,24.3,per_36
043,삼성생명,임규리,8,F,36.0,4.0,10.0,1.0,6.0,5.0,6.0,3.0,3.0,6.0,2.0,2.0,4.0,0.0,3.0,16.0,5.0,16.0,31.2,40.0,16.7,83.3,34.4,42.9,19.0,5.6,per_36
043,삼성생명,조수아,29,G,36.0,38.0,99.0,14.0,64.0,22.0,29.0,24.0,68.0,92.0,71.0,45.0,18.0,59.0,3.0,140.0,52.0,163.0,31.9,38.4,21.9,75.9,36.2,39.8,147.0,20.0,per_36
043,삼성생명,최서연,6,G,36.0,0.0,5.0,0.0,4.0,3.0,6.0,2.0,6.0,8.0,6.0,4.0,0.0,1.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,50.0,0.0,12.9,5.0,5.8,per_36
043,삼성생명,키아나 스미스,17,G,36.0,63.0,138.0,24.0,81.0,26.0,34.0,11.0,51.0,62.0,74.0,39.0,17.0,33.0,8.0,224.0,87.0,219.0,39.7,45.7,29.6,76.5,45.2,47.9,212.0,30.3,per_36
043,삼성생명,팀합계,30,팀합계,36.0,592.0,1345.0,192.0,641.0,342.0,449.0,347.0,696.0,1043.0,568.0,596.0,234.0,366.0,88.0,2102.0,784.0,1986.0,39.5,44.0,30.0,76.2,44.3,48.1,2360.0,200.0,per_36
043,신한은행,강계리,19,G,36.0,8.0,23.0,1.0,28.0,12.0,15.0,10.0,17.0,27.0,32.0,14.0,9.0,11.0,1.0,31.0,9.0,51.0,17.6,34.8,3.6,80.0,18.6,26.9,44.0,10.5,per_36
043,신한은행,고나연,11,F,36.0,3.0,7.0,2.0,3.0,0.0,0.0,3.0,2.0,5.0,1.0,3.0,3.0,7.0,0.0,12.0,5.0,10.0,50.0,42.9,66.7,0.0,60.0,60.0,9.0,2.3,per_36
043,신한은행,구슬,29,F,36.0,33.0,72.0,24.0,88.0,17.0,22.0,15.0,43.0,58.0,27.0,49.0,14.0,23.0,5.0,155.0,57.0,160.0,35.6,45.8,27.3,77.3,43.1,45.7,128.0,16.9,per_36
043,신한은행,김소니아,30,F,36.0,157.0,358.0,46.0,140.0,114.0,137.0,87.0,196.0,283.0,72.0,81.0,44.0,77.0,3.0,566.0,203.0,498.0,40.8,43.9,32.9,83.2,45.4,50.7,573.0,34.1,per_36
043,신한은행,김아름,29,F,36.0,15.0,41.0,36.0,115.0,12.0,17.0,29.0,69.0,98.0,14.0,74.0,17.0,33.0,3.0,150.0,51.0,156.0,32.7,36.6,31.3,70.6,44.2,45.9,139.0,16.8,per_36
043,신한은행,김진영,30,F,36.0,115.0,249.0,32.0,99.0,34.0,78.0,77.0,105.0,182.0,81.0,73.0,31.0,53.0,15.0,360.0,147.0,348.0,42.2,46.2,32.3,43.6,46.8,47.1,371.0,32.2,per_36
043,신한은행,김태연,27,C,36.0,49.0,90.0,0.0,0.0,33.0,48.0,33.0,39.0,72.0,8.0,66.0,4.0,23.0,6.0,131.0,49.0,90.0,54.4,54.4,0.0,68.8,54.4,58.9,142.0,12.1,per_36
043,신한은행,변소정,20,F,36.0,23.0,55.0,1.0,11.0,13.0,19.0,16.0,21.0,37.0,6.0,26.0,2.0,14.0,1.0,62.0,24.0,66.0,36.4,41.8,9.1,68.4,37.1,41.7,46.0,11.2,per_36
043,신한은행,심수현,11,G,36.0,6.0,13.0,0.0,2.0,1.0,4.0,0.0,6.0,6.0,4.0,3.0,2.0,5.0,0.0,13.0,6.0,15.0,40.0,46.2,0.0,25.0,40.0,38.8,8.0,3.5,per_36
043,신한은행,유승희,18,G,36.0,34.0,70.0,24.0,71.0,22.0,31.0,16.0,54.0,70.0,47.0,34.0,12.0,31.0,4.0,162.0,58.0,141.0,41.1,48.6,33.8,71.0,49.6,52.4,172.0,26.0,per_36
043,신한은행,이경은,30,G,36.0,59.0,123.0,26.0,75.0,37.0,42.0,28.0,54.0,82.0,103.0,63.0,26.0,32.0,3.0,233.0,85.0,198.0,42.9,48.0,34.7,88.1,49.5,53.8,297.0,23.5,per_36
043,신한은행,이다연,15,F,36.0,6.0,16.0,2.0,9.0,8.0,10.0,7.0,7.0,14.0,7.0,7.0,2.0,3.0,0.0,26.0,8.0,25.0,32.0,37.5,22.2,80.0,36.0,44.2,27.0,5.8,per_36
043,신한은행,이수정,5,C,36.0,3.0,10.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,10.0,30.0,30.0,0.0,0.0,30.0,30.0,11.0,4.8,per_36
043,신한은행,이혜미,23,G,36.0,11.0,28.0,13.0,39.0,20.0,23.0,7.0,25.0,32.0,29.0,35.0,6.0,17.0,0.0,81.0,24.0,67.0,35.8,39.3,33.3,87.0,45.5,52.5,85.0,10.2,per_36
043,신한은행,장은혜,8,C,36.0,1.0,5.0,0.0,0.0,2.0,4.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,20.0,20.0,0.0,50.0,20.0,29.6,2.0,2.2,per_36
043,신한은행,팀합계,30,팀합계,36.0,555.0,1240.0,222.0,748.0,347.0,482.0,387.0,719.0,1106.0,491.0,577.0,211.0,347.0,54.0,2123.0,777.0,1988.0,39.1,44.8,29.7,72.0,44.7,48.2,2292.0,203.3,per_36
043,신한은행,한채진,29,F,36.0,32.0,80.0,15.0,68.0,22.0,32.0,52.0,72.0,124.0,60.0,48.0,39.0,16.0,11.0,131.0,47.0,148.0,31.8,40.0,22.1,68.8,36.8,40.4,238.0,26.9,per_36
043,우리은행,고아라,24,F,36.0,29.0,65.0,19.0,52.0,22.0,28.0,14.0,58.0,72.0,23.0,38.0,20.0,14.0,5.0,137.0,48.0,117.0,41.0,44.6,36.5,78.6,49.1,53.0,168.0,19.2,per_36
043,우리은행,김단비,30,F,36.0,153.0,299.0,52.0,141.0,53.0,69.0,94.0,169.0,263.0,183.0,89.0,46.0,91.0,39.0,515.0,205.0,440.0,46.6,51.2,36.9,76.8,52.5,54.7,704.0,31.9,per_36
043,우리은행,김은선,16,G,36.0,8.0,33.0,16.0,46.0,3.0,4.0,10.0,7.0,17.0,13.0,22.0,2.0,7.0,2.0,67.0,24.0,79.0,30.4,24.2,34.8,75.0,40.5,41.5,38.0,15.3,per_36
043,우리은행,김정은,30,F,36.0,69.0,141.0,27.0,97.0,31.0,46.0,33.0,85.0,118.0,72.0,48.0,23.0,25.0,13.0,250.0,96.0,238.0,40.3,48.9,27.8,67.4,46.0,48.4,294.0,25.9,per_36
043,우리은행,나윤정,27,G,36.0,16.0,26.0,27.0,96.0,0.0,0.0,7.0,29.0,36.0,28.0,51.0,11.0,15.0,1.0,113.0,43.0,122.0,35.2,61.5,28.1,0.0,46.3,46.3,95.0,17.7,per_36
043,우리은행,노현지,10,F,36.0,6.0,12.0,8.0,26.0,2.0,3.0,10.0,16.0,26.0,4.0,13.0,0.0,6.0,3.0,38.0,14.0,38.0,36.8,50.0,30.8,66.7,47.4,48.3,40.0,16.5,per_36
043,우리은행,박다정,23,F,36.0,8.0,23.0,7.0,16.0,4.0,6.0,13.0,17.0,30.0,3.0,27.0,4.0,7.0,2.0,41.0,15.0,39.0,38.5,34.8,43.8,66.7,47.4,49.2,47.0,9.8,per_36
043,우리은행,박지현,29,G,36.0,130.0,235.0,37.0,109.0,72.0,88.0,68.0,189.0,257.0,130.0,81.0,35.0,67.0,12.0,443.0,167.0,344.0,48.5,55.3,33.9,81.8,53.9,57.9,617.0,32.8,per_36
043,우리은행,박혜진,26,G,36.0,81.0,174.0,42.0,111.0,44.0,56.0,46.0,115.0,161.0,99.0,56.0,23.0,36.0,14.0,332.0,123.0,285.0,43.2,46.6,37.8,78.6,50.5,53.6,419.0,33.1,per_36
043,우리은행,방지온,3,C,36.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,5.0,40.0,40.0,0.0,0.0,40.0,40.0,3.0,4.8,per_36
043,우리은행,백지원,17,G,36.0,2.0,9.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,7.0,0.0,8.0,3.0,12.0,25.0,22.2,33.3,50.0,29.2,31.1,-2.0,2.3,per_36
043,우리은행,이재원,15,G,36.0,2.0,11.0,0.0,5.0,1.0,2.0,1.0,7.0,8.0,3.0,5.0,2.0,9.0,0.0,5.0,2.0,16.0,12.5,18.2,0.0,50.0,12.5,14.8,-6.0,3.9,per_36
043,우리은행,최이샘,27,F,36.0,58.0,118.0,33.0,87.0,18.0,28.0,39.0,89.0,128.0,36.0,42.0,18.0,27.0,12.0,233.0,91.0,205.0,44.4,49.2,37.9,64.3,52.4,53.6,276.0,25.9,per_36
043,우리은행,팀합계,30,팀합계,36.0,568.0,1172.0,269.0,789.0,253.0,336.0,345.0,795.0,1140.0,597.0,486.0,185.0,316.0,105.0,2196.0,837.0,1961.0,42.7,48.5,34.1,75.3,49.5,52.1,2700.0,200.0,per_36
043,우리은행,편선우,20,F,36.0,4.0,21.0,0.0,0.0,2.0,4.0,7.0,10.0,17.0,1.0,8.0,0.0,4.0,2.0,10.0,4.0,21.0,19.0,19.0,0.0,50.0,19.0,22.0,7.0,3.3,per_36
043,핑크스타,강유림,1,F,36.0,3.0,6.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,12.0,50.0,50.0,50.0,0.0,62.5,62.5,11.0,23.5,per_36
043,핑크스타,강이슬,1,F,36.0,2.0,2.0,7.0,13.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,25.0,9.0,15.0,60.0,100.0,53.8,0.0,83.3,83.3,23.0,20.9,per_36
043,핑크스타,김단비,1,F,36.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,2.0,2.0,0.0,6.0,3.0,4.0,75.0,75.0,0.0,0.0,75.0,75.0,13.0,16.2,per_36
043,핑크스타,김소니아,1,F,36.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,50.0,57.1,0.0,0.0,50.0,50.0,11.0,21.4,per_36
043,핑크스타,박지현,1,G,36.0,4.0,6.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0,5.0,8.0,62.5,66.7,50.0,0.0,68.8,68.8,14.0,23.6,per_36
043,핑크스타,신지현,1,G,36.0,3.0,3.0,2.0,10.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,12.0,5.0,13.0,38.5,100.0,20.0,0.0,46.2,46.2,11.0,23.4,per_36
043,핑크스타,안혜지,1,G,36.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,25.0,33.3,0.0,0.0,25.0,25.0,6.0,25.8,per_36
043,핑크스타,이경은,1,G,36.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,9.3,per_36
043,핑크스타,정예림,1,G,36.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,33.3,50.0,0.0,0.0,33.3,33.3,2.0,17.1,per_36
043,핑크스타,진안 환승,1,nan,36.0,5.0,9.0,1.0,2.0,0.0,0.0,9.0,4.0,13.0,2.0,0.0,1.0,0.0,0.0,13.0,6.0,11.0,54.5,55.6,50.0,0.0,59.1,59.1,24.0,13.5,per_36
043,핑크스타,팀합계,1,팀합계,36.0,28.0,46.0,14.0,38.0,0.0,0.0,18.0,22.0,40.0,19.0,1.0,3.0,4.0,1.0,98.0,42.0,84.0,50.0,60.9,36.8,0.0,58.3,58.3,115.0,200.0,per_36
043,핑크스타,한채진,1,F,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,1.0,5.4,per_36
043,하나은행,고서연,19,G,36.0,22.0,49.0,7.0,21.0,7.0,7.0,7.0,19.0,26.0,16.0,22.0,5.0,13.0,1.0,72.0,29.0,70.0,41.4,44.9,33.3,100.0,46.4,49.3,66.0,9.9,per_36
043,하나은행,김단아,9,F,36.0,9.0,20.0,6.0,39.0,10.0,13.0,17.0,26.0,43.0,2.0,18.0,4.0,11.0,3.0,46.0,15.0,59.0,25.4,45.0,15.4,76.9,30.5,35.5,40.0,22.6,per_36
043,하나은행,김애나,24,G,36.0,68.0,141.0,19.0,88.0,35.0,40.0,23.0,66.0,89.0,69.0,52.0,36.0,24.0,5.0,228.0,87.0,229.0,38.0,48.2,21.6,87.5,42.1,46.2,256.0,23.6,per_36
043,하나은행,김예진,28,F,36.0,16.0,62.0,22.0,93.0,20.0,28.0,23.0,84.0,107.0,40.0,75.0,52.0,20.0,2.0,118.0,38.0,155.0,24.5,25.8,23.7,71.4,31.6,35.3,174.0,24.4,per_36
043,하나은행,김지영,30,G,36.0,59.0,134.0,20.0,79.0,26.0,43.0,19.0,76.0,95.0,118.0,80.0,44.0,66.0,9.0,204.0,79.0,213.0,37.1,44.0,25.3,60.5,41.8,44.0,253.0,28.3,per_36
043,하나은행,김하나,27,C,36.0,36.0,87.0,7.0,21.0,22.0,40.0,21.0,42.0,63.0,23.0,50.0,12.0,20.0,6.0,115.0,43.0,108.0,39.8,41.4,33.3,55.0,43.1,45.8,116.0,14.0,per_36
043,하나은행,박소희,26,G,36.0,25.0,68.0,14.0,92.0,23.0,31.0,11.0,39.0,50.0,27.0,42.0,17.0,22.0,0.0,115.0,39.0,160.0,24.4,36.8,15.2,74.2,28.7,33.1,58.0,14.9,per_36
043,하나은행,박진영,14,F,36.0,8.0,27.0,0.0,4.0,1.0,3.0,8.0,9.0,17.0,5.0,8.0,0.0,4.0,0.0,17.0,8.0,31.0,25.8,29.6,0.0,33.3,25.8,26.3,10.0,6.4,per_36
043,하나은행,서예원,5,F,36.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,100.0,0.0,100.0,0.0,150.0,150.0,3.0,2.1,per_36
043,하나은행,신지현,25,G,36.0,100.0,219.0,42.0,125.0,57.0,66.0,14.0,77.0,91.0,114.0,76.0,30.0,64.0,11.0,383.0,142.0,344.0,41.3,45.7,33.6,86.4,47.4,51.3,354.0,30.6,per_36
043,하나은행,양인영,25,C,36.0,91.0,224.0,0.0,3.0,45.0,67.0,65.0,128.0,193.0,51.0,56.0,19.0,50.0,30.0,227.0,91.0,227.0,40.1,40.6,0.0,67.2,40.1,44.3,312.0,28.9,per_36
043,하나은행,이다현,18,F,36.0,5.0,17.0,1.0,12.0,0.0,0.0,7.0,9.0,16.0,0.0,8.0,5.0,5.0,0.0,13.0,6.0,29.0,20.7,29.4,8.3,0.0,22.4,22.4,6.0,3.1,per_36
043,하나은행,이정현,7,C,36.0,5.0,9.0,0.0,0.0,2.0,2.0,3.0,3.0,6.0,3.0,3.0,1.0,4.0,0.0,12.0,5.0,9.0,55.6,55.6,0.0,100.0,55.6,60.7,14.0,3.6,per_36
043,하나은행,이채은,14,G,36.0,2.0,9.0,2.0,12.0,3.0,4.0,1.0,5.0,6.0,0.0,7.0,0.0,3.0,1.0,13.0,4.0,21.0,19.0,22.2,16.7,75.0,23.8,28.6,-1.0,4.3,per_36
043,하나은행,이하은,16,C,36.0,15.0,31.0,0.0,2.0,7.0,9.0,12.0,16.0,28.0,5.0,18.0,0.0,5.0,1.0,37.0,15.0,33.0,45.5,48.4,0.0,77.8,45.5,50.1,46.0,6.5,per_36
043,하나은행,정예림,29,G,36.0,97.0,237.0,30.0,97.0,48.0,60.0,85.0,100.0,185.0,51.0,76.0,29.0,37.0,12.0,332.0,127.0,334.0,38.0,40.9,30.9,80.0,42.5,46.1,353.0,33.1,per_36
043,하나은행,최민주,9,F,36.0,7.0,19.0,0.0,2.0,1.0,1.0,2.0,5.0,7.0,0.0,4.0,2.0,4.0,1.0,15.0,7.0,21.0,33.3,36.8,0.0,100.0,33.3,35.0,7.0,5.1,per_36
043,하나은행,팀합계,30,팀합계,36.0,565.0,1353.0,171.0,691.0,307.0,414.0,318.0,704.0,1022.0,524.0,596.0,256.0,352.0,82.0,1950.0,736.0,2044.0,36.0,41.8,24.7,74.2,40.2,43.8,2067.0,203.3,per_36
044,BNK썸,고세림,1,F,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,per_36
044,BNK썸,김민아,16,G,36.0,7.0,21.0,3.0,19.0,3.0,6.0,2.0,11.0,13.0,10.0,13.0,3.0,4.0,0.0,26.0,10.0,40.0,25.0,33.3,15.8,50.0,28.7,30.5,15.0,7.9,per_36
044,BNK썸,김정은,30,G,36.0,18.0,40.0,19.0,56.0,17.0,19.0,19.0,30.0,49.0,11.0,58.0,8.0,13.0,11.0,110.0,37.0,96.0,38.5,45.0,33.9,89.5,48.4,52.7,115.0,16.2,per_36
044,BNK썸,김지은,23,F,36.0,4.0,10.0,8.0,39.0,6.0,8.0,7.0,10.0,17.0,4.0,21.0,3.0,2.0,2.0,38.0,12.0,49.0,24.5,40.0,20.5,75.0,32.7,36.2,23.0,7.4,per_36
044,BNK썸,김한별,22,F,36.0,64.0,115.0,8.0,43.0,24.0,34.0,81.0,81.0,162.0,67.0,68.0,16.0,21.0,7.0,176.0,72.0,158.0,45.6,55.7,18.6,70.6,48.1,50.9,311.0,24.8,per_36
044,BNK썸,문지영,2,C,36.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,56.8,-1.0,2.3,per_36
044,BNK썸,박경림,22,G,36.0,2.0,11.0,5.0,13.0,1.0,3.0,8.0,7.0,15.0,13.0,18.0,4.0,7.0,1.0,20.0,7.0,24.0,29.2,18.2,38.5,33.3,39.6,39.5,27.0,4.4,per_36
044,BNK썸,박다원,7,F,36.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,2.0,4.0,50.0,100.0,33.3,0.0,62.5,62.5,4.0,1.7,per_36
044,BNK썸,박다정,16,F,36.0,2.0,15.0,3.0,8.0,1.0,1.0,4.0,6.0,10.0,5.0,16.0,1.0,2.0,2.0,14.0,5.0,23.0,21.7,13.3,37.5,100.0,28.3,29.9,12.0,7.0,per_36
044,BNK썸,박성진,25,C,36.0,22.0,80.0,0.0,0.0,5.0,8.0,22.0,37.0,59.0,11.0,39.0,4.0,18.0,6.0,49.0,22.0,80.0,27.5,27.5,0.0,62.5,27.5,29.3,50.0,13.0,per_36
044,BNK썸,심수현,18,G,36.0,7.0,21.0,0.0,2.0,7.0,11.0,0.0,4.0,4.0,8.0,5.0,2.0,7.0,0.0,21.0,7.0,23.0,30.4,33.3,0.0,63.6,30.4,37.7,8.0,2.9,per_36
044,BNK썸,안혜지,30,G,36.0,113.0,298.0,32.0,119.0,30.0,55.0,45.0,92.0,137.0,231.0,80.0,26.0,73.0,0.0,352.0,145.0,417.0,34.8,37.9,26.9,54.5,38.6,39.9,376.0,36.7,per_36
044,BNK썸,이소희,29,G,36.0,98.0,227.0,48.0,175.0,67.0,77.0,22.0,121.0,143.0,76.0,80.0,35.0,53.0,0.0,407.0,146.0,402.0,36.3,43.2,27.4,87.0,42.3,46.7,342.0,35.0,per_36
044,BNK썸,진안,30,C,36.0,215.0,444.0,0.0,1.0,94.0,143.0,114.0,199.0,313.0,81.0,81.0,20.0,57.0,10.0,524.0,215.0,445.0,48.3,48.4,0.0,65.7,48.3,51.6,612.0,36.4,per_36
044,BNK썸,최민주,13,C,36.0,2.0,8.0,0.0,1.0,4.0,4.0,4.0,9.0,13.0,1.0,4.0,1.0,2.0,1.0,8.0,2.0,9.0,22.2,25.0,0.0,100.0,22.2,37.2,15.0,3.2,per_36
044,BNK썸,최서연,10,G,36.0,3.0,7.0,4.0,9.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,19.0,7.0,16.0,43.8,42.9,44.4,50.0,56.2,56.3,9.0,3.0,per_36
044,BNK썸,팀합계,30,팀합계,36.0,633.0,1456.0,138.0,529.0,283.0,410.0,389.0,706.0,1095.0,544.0,566.0,140.0,296.0,46.0,1963.0,771.0,1985.0,38.8,43.5,26.1,69.0,42.3,45.3,2151.0,200.8,per_36
044,BNK썸,한엄지,30,F,36.0,75.0,158.0,7.0,41.0,22.0,37.0,61.0,96.0,157.0,25.0,79.0,16.0,32.0,6.0,193.0,82.0,199.0,41.2,47.5,17.1,59.5,43.0,44.8,233.0,27.0,per_36
044,KB스타즈,강이슬,29,F,36.0,66.0,164.0,72.0,203.0,84.0,107.0,49.0,116.0,165.0,63.0,68.0,25.0,52.0,12.0,432.0,138.0,367.0,37.6,40.2,35.5,78.5,47.4,52.2,393.0,31.3,per_36
044,KB스타즈,고현지,5,F,36.0,3.0,13.0,1.0,3.0,1.0,2.0,2.0,3.0,5.0,1.0,9.0,3.0,3.0,1.0,10.0,4.0,16.0,25.0,23.1,33.3,50.0,28.1,29.6,4.0,6.1,per_36
044,KB스타즈,김민정,22,F,36.0,69.0,120.0,5.0,19.0,34.0,44.0,22.0,39.0,61.0,19.0,34.0,16.0,28.0,6.0,187.0,74.0,139.0,53.2,57.5,26.3,77.3,55.0,59.0,186.0,17.2,per_36
044,KB스타즈,김소담,27,C,36.0,11.0,28.0,3.0,17.0,10.0,14.0,12.0,35.0,47.0,17.0,38.0,5.0,4.0,4.0,41.0,14.0,45.0,31.1,39.3,17.6,71.4,34.4,40.1,75.0,10.6,per_36
044,KB스타즈,김예진,22,F,36.0,20.0,57.0,14.0,63.0,13.0,19.0,20.0,46.0,66.0,25.0,51.0,18.0,12.0,1.0,95.0,34.0,120.0,28.3,35.1,22.2,68.4,34.2,37.0,101.0,20.5,per_36
044,KB스타즈,노혜경,16,F,36.0,1.0,10.0,1.0,8.0,3.0,5.0,1.0,7.0,8.0,4.0,10.0,1.0,3.0,0.0,8.0,2.0,18.0,11.1,10.0,12.5,60.0,13.9,19.8,0.0,3.6,per_36
044,KB스타즈,박지수,29,C,36.0,229.0,378.0,8.0,23.0,106.0,158.0,138.0,304.0,442.0,157.0,58.0,21.0,94.0,51.0,588.0,237.0,401.0,59.1,60.6,34.8,67.1,60.1,62.5,949.0,30.1,per_36
044,KB스타즈,성수연,11,G,36.0,2.0,11.0,1.0,5.0,0.0,0.0,4.0,1.0,5.0,12.0,9.0,3.0,7.0,0.0,7.0,3.0,16.0,18.8,18.2,20.0,0.0,21.9,21.9,7.0,4.7,per_36
044,KB스타즈,신예영,22,G,36.0,7.0,24.0,2.0,12.0,7.0,10.0,16.0,12.0,28.0,7.0,28.0,3.0,8.0,0.0,27.0,9.0,36.0,25.0,29.2,16.7,70.0,27.8,33.4,27.0,8.8,per_36
044,KB스타즈,심성영,23,G,36.0,14.0,46.0,14.0,48.0,7.0,16.0,5.0,10.0,15.0,29.0,22.0,8.0,14.0,0.0,77.0,28.0,94.0,29.8,30.4,29.2,43.8,37.2,38.1,40.0,9.1,per_36
044,KB스타즈,안정현,9,F,36.0,1.0,2.0,1.0,6.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,8.0,25.0,50.0,16.7,0.0,31.2,31.2,6.0,3.2,per_36
044,KB스타즈,양지수,29,F,36.0,9.0,26.0,11.0,54.0,6.0,6.0,24.0,17.0,41.0,12.0,29.0,6.0,8.0,3.0,57.0,20.0,80.0,25.0,34.6,20.4,100.0,31.9,34.5,51.0,12.4,per_36
044,KB스타즈,염윤아,25,G,36.0,69.0,127.0,3.0,16.0,23.0,30.0,43.0,60.0,103.0,56.0,59.0,32.0,23.0,5.0,170.0,72.0,143.0,50.3,54.3,18.8,76.7,51.4,54.4,265.0,23.7,per_36
044,KB스타즈,이윤미,28,F,36.0,8.0,21.0,14.0,67.0,7.0,10.0,21.0,24.0,45.0,11.0,47.0,15.0,11.0,3.0,65.0,22.0,88.0,25.0,38.1,20.9,70.0,33.0,35.2,59.0,13.6,per_36
044,KB스타즈,이채은,23,G,36.0,14.0,46.0,5.0,20.0,6.0,8.0,7.0,18.0,25.0,7.0,24.0,11.0,7.0,4.0,49.0,19.0,66.0,28.8,30.4,25.0,75.0,32.6,35.2,40.0,7.9,per_36
044,KB스타즈,이혜주,15,G,36.0,8.0,22.0,3.0,9.0,2.0,4.0,10.0,11.0,21.0,5.0,9.0,3.0,7.0,0.0,27.0,11.0,31.0,35.5,36.4,33.3,50.0,40.3,41.2,27.0,5.6,per_36
044,KB스타즈,팀합계,30,팀합계,36.0,604.0,1251.0,204.0,697.0,360.0,496.0,412.0,809.0,1221.0,612.0,566.0,209.0,334.0,95.0,2180.0,808.0,1948.0,41.5,48.3,29.3,72.6,46.7,50.3,2707.0,200.0,per_36
044,KB스타즈,허예은,30,G,36.0,73.0,156.0,46.0,124.0,51.0,63.0,35.0,105.0,140.0,186.0,69.0,38.0,52.0,3.0,335.0,119.0,280.0,42.5,46.8,37.1,81.0,50.7,54.4,477.0,31.0,per_36
044,블루스타,강이슬,1,F,36.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,15.0,5.0,10.0,50.0,0.0,50.0,0.0,75.0,75.0,16.0,24.1,per_36
044,블루스타,김소니아,1,F,36.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,6.0,3.0,6.0,50.0,100.0,0.0,0.0,50.0,50.0,8.0,18.6,per_36
044,블루스타,김정은,1,F,36.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,33.3,50.0,0.0,0.0,33.3,33.3,0.0,8.7,per_36
044,블루스타,신지현,1,G,36.0,5.0,7.0,1.0,6.0,0.0,2.0,7.0,2.0,9.0,4.0,2.0,0.0,0.0,1.0,13.0,6.0,13.0,46.2,71.4,16.7,0.0,50.0,46.8,18.0,31.4,per_36
044,블루스타,양인영,1,C,36.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,50.0,50.0,0.0,0.0,50.0,50.0,6.0,15.5,per_36
044,블루스타,이경은,1,G,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.2,per_36
